City_Name,City_Code,Date,Cumulative_verified_cases,Cumulated_recovered,Cumulated_deaths,Cumulated_number_of_tests,Cumulated_number_of_diagnostic_tests,colour,final_score,Latitude,Longitude,Ecolour,Verified_cases,Recovered,Deaths,Tests,Diagnostic_tests
אבו גוש,472,01/04/2020,<15,0,0,55,54,,,31.806353,35.1088651,,<15,0,0,55,54
אבו גוש,472,01/05/2020,<15,0,0,506,499,,,31.806353,35.1088651,,0,0,0,451,445
אבו גוש,472,01/06/2020,<15,<15,0,713,701,,,31.806353,35.1088651,,0,7.5,0,207,202
אבו גוש,472,01/07/2020,<15,<15,0,1103,1085,,,31.806353,35.1088651,,0,0,0,390,384
אבו גוש,472,01/08/2020,32,<15,0,1984,1952,,,31.806353,35.1088651,,24.5,0,0,881,867
אבו גוש,472,01/09/2020,100,52,0,3213,3150,צהוב,5.7,31.806353,35.1088651,Yellow,68,44.5,0,1229,1198
אבו גוש,472,01/10/2020,237,170,0,5351,5216,כתום,7.5,31.806353,35.1088651,Orange,137,118,0,2138,2066
אבו גוש,472,01/11/2020,256,231,0,6606,6393,ירוק,3,31.806353,35.1088651,Green,19,61,0,1255,1177
אבו גוש,472,01/12/2020,283,258,0,8113,7856,ירוק,4.5,31.806353,35.1088651,Green,27,27,0,1507,1463
אבו גוש,472,01/01/2021,496,406,<15,11538,11217,אדום,8,31.806353,35.1088651,Red,213,148,7.5,3425,3361
אבו גוש,472,01/02/2021,962,838,<15,15909,15484,כתום,6.5,31.806353,35.1088651,Orange,466,432,0,4371,4267
אבו גוש,472,01/03/2021,1212,1120,<15,18394,17898,כתום,6.5,31.806353,35.1088651,Orange,250,282,0,2485,2414
אבו גוש,472,01/04/2021,1275,1225,<15,21236,20670,ירוק,4.3,31.806353,35.1088651,Green,63,105,0,2842,2772
אבו גוש,472,01/05/2021,1293,1272,<15,23206,22605,ירוק,3.4,31.806353,35.1088651,Green,18,47,0,1970,1935
אבו גוש,472,01/06/2021,1295,1280,<15,25742,25129,ירוק,2,31.806353,35.1088651,Green,2,8,0,2536,2524
אבו גוש,472,01/07/2021,1298,1284,<15,27301,26687,ירוק,2,31.806353,35.1088651,Green,3,4,0,1559,1558
אבו גוש,472,01/08/2021,1307,1285,<15,31517,30901,ירוק,3.7,31.806353,35.1088651,Green,9,1,0,4216,4214
אבו גוש,472,01/09/2021,1378,1317,<15,36089,35453,אדום,7.5,31.806353,35.1088651,Red,71,32,0,4572,4552
אבו גוש,472,01/10/2021,1507,1440,<15,41454,40765,צהוב,5.7,31.806353,35.1088651,Yellow,129,123,0,5365,5312
אבו גוש,472,01/11/2021,1571,1546,<15,48338,47466,ירוק,3.6,31.806353,35.1088651,Green,64,106,0,6884,6701
אבו גוש,472,01/12/2021,1590,1567,<15,54836,53850,ירוק,3.2,31.806353,35.1088651,Green,19,21,0,6498,6384
אבו גוש,472,01/01/2022,1637,1595,<15,61710,60606,צהוב,5.8,31.806353,35.1088651,Yellow,47,28,0,6874,6756
אבו גוש,472,01/02/2022,4324,3475,<15,78202,76068,אדום,10,31.806353,35.1088651,Red,2687,1880,0,16492,15462
אבו גוש,472,01/03/2022,4866,4738,<15,83431,80668,צהוב,4.8,31.806353,35.1088651,Yellow,542,1263,0,5229,4600
אבו גוש,472,01/04/2022,5020,4921,<15,87603,84264,אדום,8.6,31.806353,35.1088651,Red,154,183,0,4172,3596
אבו גוש,472,01/05/2022,5137,5096,<15,89905,86367,צהוב,5.1,31.806353,35.1088651,Yellow,117,175,0,2302,2103
אבו גוש,472,01/06/2022,5239,5197,<15,93351,89710,כתום,7,31.806353,35.1088651,Orange,102,101,0,3446,3343
אור עקיבא,1020,01/04/2020,<15,0,0,93,93,,,32.5090151,34.9195677,,5239,5197,7.5,93351,89710
אור עקיבא,1020,01/05/2020,<15,<15,0,443,429,,,32.5090151,34.9195677,,0,7.5,0,350,336
אור עקיבא,1020,01/06/2020,<15,<15,0,723,704,,,32.5090151,34.9195677,,0,0,0,280,275
אור עקיבא,1020,01/07/2020,17,<15,0,1855,1818,,,32.5090151,34.9195677,,9.5,0,0,1132,1114
אור עקיבא,1020,01/08/2020,165,104,0,4235,4101,,,32.5090151,34.9195677,,148,96.5,0,2380,2283
אור עקיבא,1020,01/09/2020,219,174,0,5625,5432,כתום,6.1,32.5090151,34.9195677,Orange,54,70,0,1390,1331
אור עקיבא,1020,01/10/2020,490,309,0,8509,8193,אדום,8,32.5090151,34.9195677,Red,271,135,0,2884,2761
אור עקיבא,1020,01/11/2020,671,609,<15,11478,11027,צהוב,4.8,32.5090151,34.9195677,Yellow,181,300,7.5,2969,2834
אור עקיבא,1020,01/12/2020,704,669,<15,13760,13270,ירוק,2.1,32.5090151,34.9195677,Green,33,60,0,2282,2243
אור עקיבא,1020,01/01/2021,814,728,<15,17354,16831,כתום,6.2,32.5090151,34.9195677,Orange,110,59,0,3594,3561
אור עקיבא,1020,01/02/2021,1286,1100,<15,23261,22643,כתום,7,32.5090151,34.9195677,Orange,472,372,0,5907,5812
אור עקיבא,1020,01/03/2021,1549,1411,16,27279,26586,כתום,6.6,32.5090151,34.9195677,Orange,263,311,8.5,4018,3943
אור עקיבא,1020,01/04/2021,1645,1592,19,30947,30210,ירוק,2.9,32.5090151,34.9195677,Green,96,181,3,3668,3624
אור עקיבא,1020,01/05/2021,1662,1619,20,32717,31965,ירוק,1.6,32.5090151,34.9195677,Green,17,27,1,1770,1755
אור עקיבא,1020,01/06/2021,1670,1626,20,34213,33453,ירוק,2,32.5090151,34.9195677,Green,8,7,0,1496,1488
אור עקיבא,1020,01/07/2021,1673,1630,20,35533,34769,ירוק,2.2,32.5090151,34.9195677,Green,3,4,0,1320,1316
אור עקיבא,1020,01/08/2021,1789,1665,20,39617,38840,אדום,7.6,32.5090151,34.9195677,Red,116,35,0,4084,4071
אור עקיבא,1020,01/09/2021,2325,2048,23,47465,46573,אדום,7.9,32.5090151,34.9195677,Red,536,383,3,7848,7733
אור עקיבא,1020,01/10/2021,2884,2727,26,56084,55023,צהוב,4.7,32.5090151,34.9195677,Yellow,559,679,3,8619,8450
אור עקיבא,1020,01/11/2021,2936,2874,26,60936,59736,ירוק,1.9,32.5090151,34.9195677,Green,52,147,0,4852,4713
אור עקיבא,1020,01/12/2021,2941,2888,26,64757,63458,ירוק,2,32.5090151,34.9195677,Green,5,14,0,3821,3722
אור עקיבא,1020,01/01/2022,2981,2904,26,70366,69011,צהוב,5.6,32.5090151,34.9195677,Yellow,40,16,0,5609,5553
אור עקיבא,1020,01/02/2022,6649,5676,29,95678,93259,אדום,10,32.5090151,34.9195677,Red,3668,2772,3,25312,24248
אור עקיבא,1020,01/03/2022,8386,8148,35,103454,100454,כתום,7.1,32.5090151,34.9195677,Orange,1737,2472,6,7776,7195
אור עקיבא,1020,01/04/2022,9075,8818,35,107754,104303,אדום,10,32.5090151,34.9195677,Red,689,670,0,4300,3849
אור עקיבא,1020,01/05/2022,9426,9355,36,111240,107268,צהוב,5,32.5090151,34.9195677,Yellow,351,537,1,3486,2965
אור עקיבא,1020,01/06/2022,9573,9500,37,113780,109642,כתום,6.4,32.5090151,34.9195677,Orange,147,145,1,2540,2374
אטרש (שבט),965,01/04/2020,0,0,0,<15,<15,,,,,,9573,9500,37,113780,109642
אטרש (שבט),965,01/05/2020,0,0,0,16,16,,,,,,0,0,0,8.5,8.5
אטרש (שבט),965,01/06/2020,0,0,0,30,30,,,,,,0,0,0,14,14
אטרש (שבט),965,01/07/2020,0,0,0,54,54,,,,,,0,0,0,24,24
אטרש (שבט),965,01/08/2020,0,0,0,93,93,,,,,,0,0,0,39,39
אטרש (שבט),965,01/09/2020,0,0,0,138,138,ירוק,2,,,Green,0,0,0,45,45
אטרש (שבט),965,01/10/2020,0,0,0,185,185,ירוק,2,,,Green,0,0,0,47,47
אטרש (שבט),965,01/11/2020,<15,0,0,238,237,ירוק,2,,,Green,7.5,0,0,53,52
אטרש (שבט),965,01/12/2020,<15,<15,0,311,310,ירוק,2,,,Green,0,7.5,0,73,73
אטרש (שבט),965,01/01/2021,<15,<15,0,398,397,ירוק,2,,,Green,0,0,0,87,87
אטרש (שבט),965,01/02/2021,<15,<15,0,473,471,ירוק,2,,,Green,0,0,0,75,74
אטרש (שבט),965,01/03/2021,24,<15,0,590,588,כתום,6.8,,,Orange,16.5,0,0,117,117
אטרש (שבט),965,01/04/2021,37,35,0,738,732,ירוק,2.7,,,Green,13,27.5,0,148,144
אטרש (שבט),965,01/05/2021,47,43,0,833,825,ירוק,4,,,Green,10,8,0,95,93
אטרש (שבט),965,01/06/2021,47,46,0,895,887,ירוק,2,,,Green,0,3,0,62,62
אטרש (שבט),965,01/07/2021,47,47,0,939,931,ירוק,2,,,Green,0,1,0,44,44
אטרש (שבט),965,01/08/2021,48,47,0,1035,1027,ירוק,2.2,,,Green,1,0,0,96,96
אטרש (שבט),965,01/09/2021,66,57,0,1241,1233,ירוק,4.3,,,Green,18,10,0,206,206
אטרש (שבט),965,01/10/2021,112,74,0,1492,1474,אדום,10,,,Red,46,17,0,251,241
אטרש (שבט),965,01/11/2021,142,136,0,1843,1808,ירוק,4.5,,,Green,30,62,0,351,334
אטרש (שבט),965,01/12/2021,168,156,0,2279,2233,צהוב,5.1,,,Yellow,26,20,0,436,425
אטרש (שבט),965,01/01/2022,175,172,<15,2593,2537,ירוק,2.7,,,Green,7,16,7.5,314,304
אטרש (שבט),965,01/02/2022,214,197,<15,3101,3036,אדום,7.7,,,Red,39,25,0,508,499
אטרש (שבט),965,01/03/2022,245,238,<15,3432,3349,ירוק,4.5,,,Green,31,41,0,331,313
אטרש (שבט),965,01/04/2022,250,248,<15,3634,3546,ירוק,3.1,,,Green,5,10,0,202,197
אטרש (שבט),965,01/05/2022,252,250,<15,3725,3629,ירוק,2.4,,,Green,2,2,0,91,83
אטרש (שבט),965,01/06/2022,259,256,<15,3957,3857,ירוק,3.8,,,Green,7,6,0,232,228
אלעד,1309,01/04/2020,106,<15,0,443,424,,,32.0500659,34.9521522,,259,256,7.5,3957,3857
אלעד,1309,01/05/2020,379,227,0,4108,2956,,,32.0500659,34.9521522,,273,219.5,0,3665,2532
אלעד,1309,01/06/2020,383,356,0,5409,3884,,,32.0500659,34.9521522,,4,129,0,1301,928
אלעד,1309,01/07/2020,500,372,0,8446,6798,,,32.0500659,34.9521522,,117,16,0,3037,2914
אלעד,1309,01/08/2020,1294,714,0,13059,10973,,,32.0500659,34.9521522,,794,342,0,4613,4175
אלעד,1309,01/09/2020,1931,1621,0,16880,14651,כתום,7.3,32.0500659,34.9521522,Orange,637,907,0,3821,3678
אלעד,1309,01/10/2020,4434,3006,0,27277,24883,אדום,10,32.0500659,34.9521522,Red,2503,1385,0,10397,10232
אלעד,1309,01/11/2020,5477,5292,<15,33869,31221,ירוק,2.1,32.0500659,34.9521522,Green,1043,2286,7.5,6592,6338
אלעד,1309,01/12/2020,5558,5399,<15,37232,34487,ירוק,3.9,32.0500659,34.9521522,Green,81,107,0,3363,3266
אלעד,1309,01/01/2021,6249,5680,<15,44147,41337,אדום,8.9,32.0500659,34.9521522,Red,691,281,0,6915,6850
אלעד,1309,01/02/2021,10109,9054,<15,62332,59338,אדום,8.9,32.0500659,34.9521522,Red,3860,3374,0,18185,18001
אלעד,1309,01/03/2021,11287,10901,<15,70259,67145,כתום,6.4,32.0500659,34.9521522,Orange,1178,1847,0,7927,7807
אלעד,1309,01/04/2021,11495,11348,<15,75433,72222,ירוק,0.7,32.0500659,34.9521522,Green,208,447,0,5174,5077
אלעד,1309,01/05/2021,11505,11378,<15,77804,74524,ירוק,2,32.0500659,34.9521522,Green,10,30,0,2371,2302
אלעד,1309,01/06/2021,11505,11383,<15,79387,76106,ירוק,2,32.0500659,34.9521522,Green,0,5,0,1583,1582
אלעד,1309,01/07/2021,11505,11385,<15,80639,77358,ירוק,2,32.0500659,34.9521522,Green,0,2,0,1252,1252
אלעד,1309,01/08/2021,11586,11416,<15,84355,81069,צהוב,4.8,32.0500659,34.9521522,Yellow,81,31,0,3716,3711
אלעד,1309,01/09/2021,13405,12430,<15,98765,95383,אדום,8.8,32.0500659,34.9521522,Red,1819,1014,0,14410,14314
אלעד,1309,01/10/2021,15083,14700,<15,110680,107106,צהוב,6,32.0500659,34.9521522,Yellow,1678,2270,0,11915,11723
אלעד,1309,01/11/2021,15367,15209,<15,118828,115113,ירוק,2.8,32.0500659,34.9521522,Green,284,509,0,8148,8007
אלעד,1309,01/12/2021,15448,15332,<15,124185,120386,ירוק,2.7,32.0500659,34.9521522,Green,81,123,0,5357,5273
אלעד,1309,01/01/2022,15622,15486,<15,132064,128201,ירוק,3,32.0500659,34.9521522,Green,174,154,0,7879,7815
אלעד,1309,01/02/2022,22785,21496,<15,166478,161011,אדום,8.7,32.0500659,34.9521522,Red,7163,6010,0,34414,32810
אלעד,1309,01/03/2022,23383,23265,15,170142,164373,ירוק,4,32.0500659,34.9521522,Green,598,1769,7.5,3664,3362
אלעד,1309,01/04/2022,23530,23457,15,172177,166145,אדום,7.5,32.0500659,34.9521522,Red,147,192,0,2035,1772
אלעד,1309,01/05/2022,23620,23587,15,174080,167900,ירוק,3.7,32.0500659,34.9521522,Green,90,130,0,1903,1755
אלעד,1309,01/06/2022,23646,23625,15,175317,169124,ירוק,2.2,32.0500659,34.9521522,Green,26,38,0,1237,1224
באר שבע,9000,01/04/2020,101,0,<15,2266,2231,,,31.2457442,34.7925181,,23646,23625,15,175317,169124
באר שבע,9000,01/05/2020,173,73,<15,8574,7982,,,31.2457442,34.7925181,,72,73,0,6308,5751
באר שבע,9000,01/06/2020,195,113,<15,13272,12458,,,31.2457442,34.7925181,,22,40,0,4698,4476
באר שבע,9000,01/07/2020,408,163,<15,28947,27804,,,31.2457442,34.7925181,,213,50,0,15675,15346
באר שבע,9000,01/08/2020,1227,559,18,48360,46376,,,31.2457442,34.7925181,,819,396,10.5,19413,18572
באר שבע,9000,01/09/2020,1921,1407,21,66199,63627,צהוב,4.7,31.2457442,34.7925181,Yellow,694,848,3,17839,17251
באר שבע,9000,01/10/2020,4767,3050,30,101278,98026,כתום,7.2,31.2457442,34.7925181,Orange,2846,1643,9,35079,34399
באר שבע,9000,01/11/2020,5803,5270,48,130828,126143,ירוק,3.1,31.2457442,34.7925181,Green,1036,2220,18,29550,28117
באר שבע,9000,01/12/2020,6213,5662,55,166358,161011,צהוב,4.8,31.2457442,34.7925181,Yellow,410,392,7,35530,34868
באר שבע,9000,01/01/2021,7596,6477,67,222507,216437,כתום,6.3,31.2457442,34.7925181,Orange,1383,815,12,56149,55426
באר שבע,9000,01/02/2021,10693,9215,88,286170,279132,כתום,6.2,31.2457442,34.7925181,Orange,3097,2738,21,63663,62695
באר שבע,9000,01/03/2021,13416,12049,97,336689,328806,כתום,6.3,31.2457442,34.7925181,Orange,2723,2834,9,50519,49674
באר שבע,9000,01/04/2021,15195,14567,104,391605,382947,ירוק,2.6,31.2457442,34.7925181,Green,1779,2518,7,54916,54141
באר שבע,9000,01/05/2021,15373,14943,109,418140,409113,ירוק,0.7,31.2457442,34.7925181,Green,178,376,5,26535,26166
באר שבע,9000,01/06/2021,15490,15089,109,438981,429802,ירוק,1.3,31.2457442,34.7925181,Green,117,146,0,20841,20689
באר שבע,9000,01/07/2021,15504,15117,109,450651,441440,ירוק,0.5,31.2457442,34.7925181,Green,14,28,0,11670,11638
באר שבע,9000,01/08/2021,16239,15445,110,492700,483357,צהוב,5.9,31.2457442,34.7925181,Yellow,735,328,1,42049,41917
באר שבע,9000,01/09/2021,21817,19067,127,593805,583618,כתום,7.5,31.2457442,34.7925181,Orange,5578,3622,17,101105,100261
באר שבע,9000,01/10/2021,26623,25124,142,689039,677266,צהוב,5.1,31.2457442,34.7925181,Yellow,4806,6057,15,95234,93648
באר שבע,9000,01/11/2021,27715,27061,150,765090,751916,ירוק,3.2,31.2457442,34.7925181,Green,1092,1937,8,76051,74650
באר שבע,9000,01/12/2021,28092,27569,156,825837,811664,ירוק,2.4,31.2457442,34.7925181,Green,377,508,6,60747,59748
באר שבע,9000,01/01/2022,28819,28079,159,908514,893623,צהוב,5.3,31.2457442,34.7925181,Yellow,727,510,3,82677,81959
באר שבע,9000,01/02/2022,68008,57789,181,1195210,1168506,אדום,10,31.2457442,34.7925181,Red,39189,29710,22,286696,274883
באר שבע,9000,01/03/2022,87402,84501,236,1289517,1256317,אדום,8,31.2457442,34.7925181,Red,19394,26712,55,94307,87811
באר שבע,9000,01/04/2022,96078,93415,247,1343238,1303767,אדום,10,31.2457442,34.7925181,Red,8676,8914,11,53721,47450
באר שבע,9000,01/05/2022,101071,99992,253,1381429,1335827,כתום,6.2,31.2457442,34.7925181,Orange,4993,6577,6,38191,32060
באר שבע,9000,01/06/2022,103037,102348,253,1411466,1363735,צהוב,6,31.2457442,34.7925181,Yellow,1966,2356,0,30037,27908
בועיינה-נוג'ידאת,482,01/04/2020,0,0,0,27,27,,,32.8056259,35.3646736,,103037,102348,253,1411466,1363735
בועיינה-נוג'ידאת,482,01/05/2020,<15,<15,0,222,211,,,32.8056259,35.3646736,,7.5,7.5,0,195,184
בועיינה-נוג'ידאת,482,01/06/2020,<15,<15,0,318,305,,,32.8056259,35.3646736,,0,0,0,96,94
בועיינה-נוג'ידאת,482,01/07/2020,<15,<15,0,413,400,,,32.8056259,35.3646736,,0,0,0,95,95
בועיינה-נוג'ידאת,482,01/08/2020,<15,<15,0,722,709,,,32.8056259,35.3646736,,0,0,0,309,309
בועיינה-נוג'ידאת,482,01/09/2020,37,<15,0,1235,1214,כתום,6.3,32.8056259,35.3646736,Orange,29.5,0,0,513,505
בועיינה-נוג'ידאת,482,01/10/2020,75,49,0,2213,2167,צהוב,5.8,32.8056259,35.3646736,Yellow,38,41.5,0,978,953
בועיינה-נוג'ידאת,482,01/11/2020,175,91,0,3641,3572,כתום,7.4,32.8056259,35.3646736,Orange,100,42,0,1428,1405
בועיינה-נוג'ידאת,482,01/12/2020,237,192,<15,4929,4808,כתום,6.2,32.8056259,35.3646736,Orange,62,101,7.5,1288,1236
בועיינה-נוג'ידאת,482,01/01/2021,472,402,<15,8461,8291,כתום,6.2,32.8056259,35.3646736,Orange,235,210,0,3532,3483
בועיינה-נוג'ידאת,482,01/02/2021,654,586,<15,10099,9900,צהוב,5.8,32.8056259,35.3646736,Yellow,182,184,0,1638,1609
בועיינה-נוג'ידאת,482,01/03/2021,807,758,<15,11212,10983,צהוב,5.3,32.8056259,35.3646736,Yellow,153,172,0,1113,1083
בועיינה-נוג'ידאת,482,01/04/2021,908,887,<15,12805,12537,ירוק,3.8,32.8056259,35.3646736,Green,101,129,0,1593,1554
בועיינה-נוג'ידאת,482,01/05/2021,916,902,<15,13239,12958,ירוק,2.2,32.8056259,35.3646736,Green,8,15,0,434,421
בועיינה-נוג'ידאת,482,01/06/2021,916,902,<15,13682,13389,ירוק,2,32.8056259,35.3646736,Green,0,0,0,443,431
בועיינה-נוג'ידאת,482,01/07/2021,918,902,<15,14015,13722,ירוק,2.3,32.8056259,35.3646736,Green,2,0,0,333,333
בועיינה-נוג'ידאת,482,01/08/2021,949,908,<15,15980,15674,כתום,6.3,32.8056259,35.3646736,Orange,31,6,0,1965,1952
בועיינה-נוג'ידאת,482,01/09/2021,1075,1027,<15,18068,17736,צהוב,5.9,32.8056259,35.3646736,Yellow,126,119,0,2088,2062
בועיינה-נוג'ידאת,482,01/10/2021,1485,1315,<15,22798,22364,כתום,7.4,32.8056259,35.3646736,Orange,410,288,0,4730,4628
בועיינה-נוג'ידאת,482,01/11/2021,1606,1565,<15,26030,25499,צהוב,4.5,32.8056259,35.3646736,Yellow,121,250,0,3232,3135
בועיינה-נוג'ידאת,482,01/12/2021,1645,1626,<15,27796,27206,ירוק,2.4,32.8056259,35.3646736,Green,39,61,0,1766,1707
בועיינה-נוג'ידאת,482,01/01/2022,1659,1634,<15,29330,28706,ירוק,4.1,32.8056259,35.3646736,Green,14,8,0,1534,1500
בועיינה-נוג'ידאת,482,01/02/2022,3439,2982,<15,38181,36913,אדום,10,32.8056259,35.3646736,Red,1780,1348,0,8851,8207
בועיינה-נוג'ידאת,482,01/03/2022,3827,3764,<15,41040,39508,ירוק,4.5,32.8056259,35.3646736,Green,388,782,0,2859,2595
בועיינה-נוג'ידאת,482,01/04/2022,3850,3841,<15,42384,40743,ירוק,4.4,32.8056259,35.3646736,Green,23,77,0,1344,1235
בועיינה-נוג'ידאת,482,01/05/2022,3870,3862,<15,43144,41432,ירוק,3.9,32.8056259,35.3646736,Green,20,21,0,760,689
בועיינה-נוג'ידאת,482,01/06/2022,3885,3880,<15,44768,43027,ירוק,2,32.8056259,35.3646736,Green,15,18,0,1624,1595
בוקעאתא,4001,01/04/2020,<15,0,0,42,40,,,33.20076,35.7779892,,3885,3880,7.5,44768,43027
בוקעאתא,4001,01/05/2020,<15,<15,0,138,133,,,33.20076,35.7779892,,0,7.5,0,96,93
בוקעאתא,4001,01/06/2020,<15,<15,0,165,160,,,33.20076,35.7779892,,0,0,0,27,27
בוקעאתא,4001,01/07/2020,<15,<15,0,199,194,,,33.20076,35.7779892,,0,0,0,34,34
בוקעאתא,4001,01/08/2020,<15,<15,0,249,244,,,33.20076,35.7779892,,0,0,0,50,50
בוקעאתא,4001,01/09/2020,84,<15,0,740,735,אדום,8.4,33.20076,35.7779892,Red,76.5,0,0,491,491
בוקעאתא,4001,01/10/2020,236,174,<15,1561,1528,אדום,8.9,33.20076,35.7779892,Red,152,166.5,7.5,821,793
בוקעאתא,4001,01/11/2020,281,235,<15,1961,1892,כתום,7,33.20076,35.7779892,Orange,45,61,0,400,364
בוקעאתא,4001,01/12/2020,698,633,<15,3986,3853,כתום,6.7,33.20076,35.7779892,Orange,417,398,0,2025,1961
בוקעאתא,4001,01/01/2021,853,807,<15,5334,5168,צהוב,5.3,33.20076,35.7779892,Yellow,155,174,0,1348,1315
בוקעאתא,4001,01/02/2021,923,877,<15,5732,5549,כתום,6.7,33.20076,35.7779892,Orange,70,70,0,398,381
בוקעאתא,4001,01/03/2021,937,910,<15,5891,5705,ירוק,3.1,33.20076,35.7779892,Green,14,33,0,159,156
בוקעאתא,4001,01/04/2021,955,928,<15,6118,5931,צהוב,4.7,33.20076,35.7779892,Yellow,18,18,0,227,226
בוקעאתא,4001,01/05/2021,989,965,<15,7205,6980,ירוק,3,33.20076,35.7779892,Green,34,37,0,1087,1049
בוקעאתא,4001,01/06/2021,991,969,<15,7414,7184,ירוק,2,33.20076,35.7779892,Green,2,4,0,209,204
בוקעאתא,4001,01/07/2021,991,969,<15,7472,7242,ירוק,2,33.20076,35.7779892,Green,0,0,0,58,58
בוקעאתא,4001,01/08/2021,991,969,<15,7666,7435,ירוק,2,33.20076,35.7779892,Green,0,0,0,194,193
בוקעאתא,4001,01/09/2021,994,972,<15,7922,7690,ירוק,2.3,33.20076,35.7779892,Green,3,3,0,256,255
בוקעאתא,4001,01/10/2021,1039,997,<15,9290,9053,כתום,6.1,33.20076,35.7779892,Orange,45,25,0,1368,1363
בוקעאתא,4001,01/11/2021,1067,1037,<15,11728,11469,ירוק,3.4,33.20076,35.7779892,Green,28,40,0,2438,2416
בוקעאתא,4001,01/12/2021,1110,1063,<15,13831,13553,כתום,6.3,33.20076,35.7779892,Orange,43,26,0,2103,2084
בוקעאתא,4001,01/01/2022,1161,1135,<15,15788,15496,ירוק,2.3,33.20076,35.7779892,Green,51,72,0,1957,1943
בוקעאתא,4001,01/02/2022,1853,1623,<15,18634,18206,אדום,10,33.20076,35.7779892,Red,692,488,0,2846,2710
בוקעאתא,4001,01/03/2022,2150,2110,<15,20397,19817,צהוב,5.1,33.20076,35.7779892,Yellow,297,487,0,1763,1611
בוקעאתא,4001,01/04/2022,2169,2151,<15,21769,21112,ירוק,3.4,33.20076,35.7779892,Green,19,41,0,1372,1295
בוקעאתא,4001,01/05/2022,2178,2164,<15,22253,21555,ירוק,2.9,33.20076,35.7779892,Green,9,13,0,484,443
בוקעאתא,4001,01/06/2022,2182,2169,<15,22724,22024,ירוק,3.2,33.20076,35.7779892,Green,4,5,0,471,469
בית יצחק-שער חפר,326,01/04/2020,<15,0,0,21,21,,,32.3345648,34.8905446,,2182,2169,7.5,22724,22024
בית יצחק-שער חפר,326,01/05/2020,<15,<15,0,73,63,,,32.3345648,34.8905446,,0,7.5,0,52,42
בית יצחק-שער חפר,326,01/06/2020,<15,<15,0,110,100,,,32.3345648,34.8905446,,0,0,0,37,37
בית יצחק-שער חפר,326,01/07/2020,<15,<15,0,181,167,,,32.3345648,34.8905446,,0,0,0,71,67
בית יצחק-שער חפר,326,01/08/2020,<15,<15,0,269,253,,,32.3345648,34.8905446,,0,0,0,88,86
בית יצחק-שער חפר,326,01/09/2020,<15,<15,0,367,350,ירוק,4.1,32.3345648,34.8905446,Green,0,0,0,98,97
בית יצחק-שער חפר,326,01/10/2020,31,19,0,588,570,צהוב,6,32.3345648,34.8905446,Yellow,23.5,11.5,0,221,220
בית יצחק-שער חפר,326,01/11/2020,33,32,0,786,763,ירוק,3,32.3345648,34.8905446,Green,2,13,0,198,193
בית יצחק-שער חפר,326,01/12/2020,36,35,0,1086,1056,ירוק,3.4,32.3345648,34.8905446,Green,3,3,0,300,293
בית יצחק-שער חפר,326,01/01/2021,42,40,0,1535,1498,ירוק,3.9,32.3345648,34.8905446,Green,6,5,0,449,442
בית יצחק-שער חפר,326,01/02/2021,63,62,0,2137,2089,צהוב,4.6,32.3345648,34.8905446,Yellow,21,22,0,602,591
בית יצחק-שער חפר,326,01/03/2021,70,67,0,2413,2361,ירוק,3.9,32.3345648,34.8905446,Green,7,5,0,276,272
בית יצחק-שער חפר,326,01/04/2021,75,75,0,3049,2996,ירוק,2.7,32.3345648,34.8905446,Green,5,8,0,636,635
בית יצחק-שער חפר,326,01/05/2021,75,75,0,3325,3272,ירוק,2,32.3345648,34.8905446,Green,0,0,0,276,276
בית יצחק-שער חפר,326,01/06/2021,75,75,0,3567,3513,ירוק,2,32.3345648,34.8905446,Green,0,0,0,242,241
בית יצחק-שער חפר,326,01/07/2021,81,75,0,3883,3826,ירוק,3.5,32.3345648,34.8905446,Green,6,0,0,316,313
בית יצחק-שער חפר,326,01/08/2021,112,104,<15,5301,5222,ירוק,4.5,32.3345648,34.8905446,Green,31,29,7.5,1418,1396
בית יצחק-שער חפר,326,01/09/2021,156,132,<15,6805,6707,אדום,7.5,32.3345648,34.8905446,Red,44,28,0,1504,1485
בית יצחק-שער חפר,326,01/10/2021,185,179,<15,8009,7897,ירוק,4.5,32.3345648,34.8905446,Green,29,47,0,1204,1190
בית יצחק-שער חפר,326,01/11/2021,186,183,<15,8665,8530,ירוק,2,32.3345648,34.8905446,Green,1,4,0,656,633
בית יצחק-שער חפר,326,01/12/2021,186,183,<15,9186,9044,ירוק,2,32.3345648,34.8905446,Green,0,0,0,521,514
בית יצחק-שער חפר,326,01/01/2022,212,185,<15,10528,10381,כתום,6.7,32.3345648,34.8905446,Orange,26,2,0,1342,1337
בית יצחק-שער חפר,326,01/02/2022,618,531,<15,14089,13770,אדום,10,32.3345648,34.8905446,Red,406,346,0,3561,3389
בית יצחק-שער חפר,326,01/03/2022,819,795,<15,15083,14674,אדום,8,32.3345648,34.8905446,Red,201,264,0,994,904
בית יצחק-שער חפר,326,01/04/2022,989,958,<15,15935,15399,אדום,9.7,32.3345648,34.8905446,Red,170,163,0,852,725
בית יצחק-שער חפר,326,01/05/2022,1065,1052,<15,16647,15941,צהוב,5.9,32.3345648,34.8905446,Yellow,76,94,0,712,542
בית יצחק-שער חפר,326,01/06/2022,1090,1081,<15,16961,16217,צהוב,4.9,32.3345648,34.8905446,Yellow,25,29,0,314,276
